url,listed_count,lang,statuses_count,favourites_count,profile_background_image_url,profile_sidebar_fill_color,id,created_at,protected,profile_background_tile,location,profile_background_image_url_https,profile_link_color,profile_sidebar_border_color,friends_count,id_str,time_zone,has_extended_profile,followers_count,name,is_translation_enabled,profile_image_url,follow_request_sent,utc_offset,profile_image_url_https,notifications,description,withheld_in_countries,profile_background_color,is_translator,default_profile,screen_name,profile_use_background_image,default_profile_image,profile_banner_url,profile_text_color,geo_enabled,verified,translator_type,entities,contributors_enabled,following,collected_at
,0,,1680,4641,,DDEEF6,1251628788959641600,Sat Apr 18 21:50:01 +0000 2020,False,False,C.R.,,1DA1F2,C0DEED,663,1251628788959641600,,False,492,Patria Libre Nicaragua,False,http://pbs.twimg.com/profile_images/1285152662183346178/PIjfONeU_normal.jpg,,,https://pbs.twimg.com/profile_images/1285152662183346178/PIjfONeU_normal.jpg,,"El sandinismo es maldad. El comunismo es maldad. El socialismo es maldad. La izquierda es maldad.
¿Se puede tolerar eso?",,F5F8FA,False,True,SantoSevilla31,True,False,https://pbs.twimg.com/profile_banners/1251628788959641600/1595392664,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:50:35 +0000 2020
,0,,471,6689,,DDEEF6,1220450136503083019,Thu Jan 23 20:56:30 +0000 2020,False,False,Aosta,,1DA1F2,C0DEED,86,1220450136503083019,,False,76,rvaudan,False,http://pbs.twimg.com/profile_images/1292808342059003904/Nb_YV6NL_normal.jpg,,,https://pbs.twimg.com/profile_images/1292808342059003904/Nb_YV6NL_normal.jpg,,,,F5F8FA,False,True,rvaudan2,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:50:06 +0000 2020
https://t.co/Eo8K2Z5Xw6,0,,33,271,,DDEEF6,820549260458545152,Sun Jan 15 08:32:43 +0000 2017,False,False,"Palestine, TX",,1DA1F2,C0DEED,34,820549260458545152,,True,25,Israa O~🇵🇸,False,http://pbs.twimg.com/profile_images/981596540643966976/_7BFJEIy_normal.jpg,,,https://pbs.twimg.com/profile_images/981596540643966976/_7BFJEIy_normal.jpg,,"Israa 😍
Black-eyed 👀
#Adele 🎀🌼",,F5F8FA,False,True,Esraa97Tab,True,False,https://pbs.twimg.com/profile_banners/820549260458545152/1522865827,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/Eo8K2Z5Xw6', 'expanded_url': 'http://sayat.me/Esraatab99', 'display_url': 'sayat.me/Esraatab99', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 20:49:48 +0000 2020
,0,,152,45,,DDEEF6,1140536636423495680,Mon Jun 17 08:28:19 +0000 2019,False,False,,,1DA1F2,C0DEED,2,1140536636423495680,,False,29,Oath,False,http://pbs.twimg.com/profile_images/1229699476643860482/Sd24c34J_normal.jpg,,,https://pbs.twimg.com/profile_images/1229699476643860482/Sd24c34J_normal.jpg,,"I make scary things based off my own fears.
I make stories that I want to tell.
I am just here to entertain",,F5F8FA,False,True,OathWriter,True,False,https://pbs.twimg.com/profile_banners/1140536636423495680/1565669455,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:49:39 +0000 2020
,0,,39,2,,DDEEF6,1292132390505197568,Sat Aug 08 16:15:54 +0000 2020,False,False,,,1DA1F2,C0DEED,5,1292132390505197568,,True,0,𝓝𝓞𝓣𝓗𝓘𝓝𝓖,False,http://pbs.twimg.com/profile_images/1293939795027263494/_Rt9C7XE_normal.jpg,,,https://pbs.twimg.com/profile_images/1293939795027263494/_Rt9C7XE_normal.jpg,,,,F5F8FA,False,True,Fh31681901,True,False,https://pbs.twimg.com/profile_banners/1292132390505197568/1597258619,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:49:19 +0000 2020
https://t.co/uIxqhFC8CI,4,,4292,309,,DDEEF6,1169605793269854208,Thu Sep 05 13:39:01 +0000 2019,False,False,Sunderland,,1DA1F2,C0DEED,7568,1169605793269854208,,True,7152,Shaun Wardle 3.5% #FBPE #RejoinEU 🇪🇺🇬🇧,False,http://pbs.twimg.com/profile_images/1169729394153316352/iY72lTGm_normal.jpg,,,https://pbs.twimg.com/profile_images/1169729394153316352/iY72lTGm_normal.jpg,,"Father, Online Teacher @Wolsey_Hall, Private Tutor @tutorhunt, Examiner @AQA, Teacher @GJBS, Social Media Junkie at https://t.co/1yryw4JRMc, Egalitarian",,F5F8FA,False,True,shaun_wardle,True,False,https://pbs.twimg.com/profile_banners/1169605793269854208/1576284184,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/uIxqhFC8CI', 'expanded_url': 'https://www.linkedin.com/in/shaunwardle', 'display_url': 'linkedin.com/in/shaunwardle', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/1yryw4JRMc', 'expanded_url': 'http://facebook.com/ShaunWardle', 'display_url': 'facebook.com/ShaunWardle', 'indices': [116, 139]}]}}",False,,Mon Nov 09 20:49:16 +0000 2020
,0,,69,206,,DDEEF6,1304736931717185536,Sat Sep 12 11:01:57 +0000 2020,False,False,,,1DA1F2,C0DEED,90,1304736931717185536,,True,19,UFO,False,http://pbs.twimg.com/profile_images/1304738622835486720/4BCJ7ows_normal.jpg,,,https://pbs.twimg.com/profile_images/1304738622835486720/4BCJ7ows_normal.jpg,,Eyes on the Skies...oh and underwater too.,,F5F8FA,False,True,UFO34736958,True,False,https://pbs.twimg.com/profile_banners/1304736931717185536/1599933168,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:48:42 +0000 2020
,2,,15835,127555,,DDEEF6,839809695321845760,Thu Mar 09 12:06:49 +0000 2017,False,False,"La bastide du salat, ariege",,1DA1F2,C0DEED,1420,839809695321845760,,False,2342,🇫🇷 Rousseau Véro♦️,False,http://pbs.twimg.com/profile_images/912711719960682498/UeRbzwph_normal.jpg,,,https://pbs.twimg.com/profile_images/912711719960682498/UeRbzwph_normal.jpg,,"Aide soignante
Maire de La Bastide du Salat
Légion Étrangère, Pompiers, RN 09
prendre soin n'est pas un concept, c'est une pratique quotidienne...",,F5F8FA,False,True,Rousseauvero8,True,False,https://pbs.twimg.com/profile_banners/839809695321845760/1491236979,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:48:34 +0000 2020
,0,,505,2874,,DDEEF6,1303761160471281666,Wed Sep 09 18:24:37 +0000 2020,False,False,,,1DA1F2,C0DEED,167,1303761160471281666,,True,10,Walter,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,F5F8FA,False,True,walter18boris,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:48:26 +0000 2020
,1,,1391,129,,DDEEF6,1150086839644016646,Sat Jul 13 16:57:24 +0000 2019,False,False,,,1DA1F2,C0DEED,451,1150086839644016646,,False,956,Aristywan,False,http://pbs.twimg.com/profile_images/1273857969852014592/n6dVcARo_normal.jpg,,,https://pbs.twimg.com/profile_images/1273857969852014592/n6dVcARo_normal.jpg,,"https://t.co/ReSSRQOIaE ❤️  ""🎭A9lHj68on4Ml4Y77HB1WLlQ7mf48TG08uZ6T0xbmR+1H1🎭""",,F5F8FA,False,True,Arierina1,True,False,,333333,False,False,none,"{'description': {'urls': [{'url': 'https://t.co/ReSSRQOIaE', 'expanded_url': 'http://masbook.com', 'display_url': 'masbook.com', 'indices': [0, 23]}]}}",False,,Mon Nov 09 20:48:11 +0000 2020
,0,,48,134,,DDEEF6,1311272235513065472,Wed Sep 30 11:50:59 +0000 2020,False,False,,,1DA1F2,C0DEED,18,1311272235513065472,,True,2,Virginie Bobee,False,http://pbs.twimg.com/profile_images/1311272650061361154/EESEMe-v_normal.jpg,,,https://pbs.twimg.com/profile_images/1311272650061361154/EESEMe-v_normal.jpg,,,,F5F8FA,False,True,BobeeVirginie,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:48:10 +0000 2020
,0,,25,2,,DDEEF6,1298529964401102848,Wed Aug 26 07:57:34 +0000 2020,False,False,"Edmonton, Alberta",,1DA1F2,C0DEED,10,1298529964401102848,,True,1,ZestyJaegerBoi,False,http://pbs.twimg.com/profile_images/1298530148338110464/gjugIhm-_normal.jpg,,,https://pbs.twimg.com/profile_images/1298530148338110464/gjugIhm-_normal.jpg,,,,F5F8FA,False,True,boi_jaeger,True,False,https://pbs.twimg.com/profile_banners/1298529964401102848/1598518757,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:47:32 +0000 2020
,0,,215,1187,,DDEEF6,1268858997387538432,Fri Jun 05 10:55:53 +0000 2020,False,False,,,1DA1F2,C0DEED,62,1268858997387538432,,False,6,Badre Daoudi,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,F5F8FA,False,True,DaoudiBadre,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:44:50 +0000 2020
,0,,1289,49909,,DDEEF6,860142517848875008,Thu May 04 14:42:11 +0000 2017,False,False,,,1DA1F2,C0DEED,1656,860142517848875008,,False,624,ANGEL RAUL MUJICA,False,http://pbs.twimg.com/profile_images/1276162827817037825/s6FCyMDz_normal.jpg,,,https://pbs.twimg.com/profile_images/1276162827817037825/s6FCyMDz_normal.jpg,,,,F5F8FA,False,True,ANGELRAULMUJIC1,True,False,,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:44:44 +0000 2020
,4,,1420,5455,http://abs.twimg.com/images/themes/theme1/bg.png,000000,110798446,Tue Feb 02 20:27:56 +0000 2010,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,FAB81E,000000,177,110798446,,False,27,hanraroony,False,http://pbs.twimg.com/profile_images/828962569784143872/vLY6GgFe_normal.jpg,,,https://pbs.twimg.com/profile_images/828962569784143872/vLY6GgFe_normal.jpg,,Crocodiles ate all the sharks,,000000,False,False,anradh,False,False,https://pbs.twimg.com/profile_banners/110798446/1486476004,000000,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:43:53 +0000 2020
,0,,5839,10063,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,105973317,Mon Jan 18 03:10:55 +0000 2010,False,False,chile,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,1867,105973317,,False,1846,rogo oda,False,http://pbs.twimg.com/profile_images/2493395732/iiupy0nu9tnbm3lcw0ca_normal.jpeg,,,https://pbs.twimg.com/profile_images/2493395732/iiupy0nu9tnbm3lcw0ca_normal.jpeg,,"Humano discreto y continuo, como el tiempo.
No concibo una tranquilidad personal en una sociedad enferma y obsenamente desigual",,C0DEED,False,True,__Rodrigo___,True,False,https://pbs.twimg.com/profile_banners/105973317/1601844324,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:43:50 +0000 2020
,0,,4,12,,DDEEF6,1290350788678684674,Mon Aug 03 18:16:48 +0000 2020,False,False,UK North East ,,1DA1F2,C0DEED,5,1290350788678684674,,True,1,Paul Dr Murphy,False,http://pbs.twimg.com/profile_images/1317686739553689600/FuCTvlto_normal.jpg,,,https://pbs.twimg.com/profile_images/1317686739553689600/FuCTvlto_normal.jpg,,mental health matters,,F5F8FA,False,True,PaulDrMurphy1,True,False,https://pbs.twimg.com/profile_banners/1290350788678684674/1602996020,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:43:16 +0000 2020
,0,,43,4,,DDEEF6,1316401382002438157,Wed Oct 14 15:33:12 +0000 2020,False,False,,,1DA1F2,C0DEED,23,1316401382002438157,,True,1,Tnyl,False,http://pbs.twimg.com/profile_images/1316410071266492418/uxRq8eWP_normal.jpg,,,https://pbs.twimg.com/profile_images/1316410071266492418/uxRq8eWP_normal.jpg,,insan,,F5F8FA,False,True,Tnyl11,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:42:50 +0000 2020
,2,,87641,219941,,DDEEF6,979884562682609664,Sat Mar 31 00:54:19 +0000 2018,False,False,"Corrientes, Argentina",,1DA1F2,C0DEED,1296,979884562682609664,,True,582,Adriana🇦🇷,False,http://pbs.twimg.com/profile_images/1310948534510931975/bmR3sOp-_normal.jpg,,,https://pbs.twimg.com/profile_images/1310948534510931975/bmR3sOp-_normal.jpg,,"Proud ELF💙 with a Cassie side ❤
De todo un poco...",,F5F8FA,False,True,AdriGaf79,True,False,https://pbs.twimg.com/profile_banners/979884562682609664/1546319038,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:39:59 +0000 2020
,3,,6608,39470,http://abs.twimg.com/images/themes/theme1/bg.png,000000,812322720176291840,Fri Dec 23 15:43:23 +0000 2016,False,False,"Pays Catalan, au sud, à gauche",https://abs.twimg.com/images/themes/theme1/bg.png,E81C4F,000000,443,812322720176291840,,True,434,Claire S.-F.(gone fishing),False,http://pbs.twimg.com/profile_images/812955709671411712/94qkYP3i_normal.jpg,,,https://pbs.twimg.com/profile_images/812955709671411712/94qkYP3i_normal.jpg,,"Prof de lettres classiques, geek, globe-cookeuse, amoureuse de la nature.. (mais j'ai aussi des qualités)
SaluTerre et 1/g (❤️ Damasio)",,000000,False,False,ClaireSF11,False,False,https://pbs.twimg.com/profile_banners/812322720176291840/1482658694,000000,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:39:24 +0000 2020
,0,,7,76,,DDEEF6,1324809708683825154,Fri Nov 06 20:23:58 +0000 2020,False,False,,,1DA1F2,C0DEED,4,1324809708683825154,,True,1,جسم ناقصی دارم,False,http://pbs.twimg.com/profile_images/1324810511247200258/OyiYJkC4_normal.jpg,,,https://pbs.twimg.com/profile_images/1324810511247200258/OyiYJkC4_normal.jpg,,,,F5F8FA,False,True,FOunQI3oJtp47RM,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:39:10 +0000 2020
,1,,2199,2427,,DDEEF6,800817923606528004,Mon Nov 21 21:47:26 +0000 2016,False,False,,,1DA1F2,C0DEED,39,800817923606528004,,False,21,Morgana,False,http://pbs.twimg.com/profile_images/800824494600421376/ka-H0fFP_normal.jpg,,,https://pbs.twimg.com/profile_images/800824494600421376/ka-H0fFP_normal.jpg,,,,F5F8FA,False,True,bester_64,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:39:02 +0000 2020
,0,,133,3569,,DDEEF6,1036179885595746305,Sun Sep 02 09:11:50 +0000 2018,False,False,"Brest, France",,1DA1F2,C0DEED,121,1036179885595746305,,True,7,Pauline♋️,False,http://pbs.twimg.com/profile_images/1298183936154243072/nVHlEzMr_normal.jpg,,,https://pbs.twimg.com/profile_images/1298183936154243072/nVHlEzMr_normal.jpg,,Gardes le smile 🙃,,F5F8FA,False,True,P0_line_,True,False,https://pbs.twimg.com/profile_banners/1036179885595746305/1584304034,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:39:01 +0000 2020
,0,,154,244,,DDEEF6,1312347066614546437,Sat Oct 03 11:01:49 +0000 2020,False,False,,,1DA1F2,C0DEED,74,1312347066614546437,,True,0,Fancy,False,http://pbs.twimg.com/profile_images/1316485489529102337/2AIvuJzQ_normal.jpg,,,https://pbs.twimg.com/profile_images/1316485489529102337/2AIvuJzQ_normal.jpg,,"I'd like to make myself believe that planet Earth turns slowly 🌍🌏🌎
She is engaged to my heart",,F5F8FA,False,True,AsaitamaS,True,False,https://pbs.twimg.com/profile_banners/1312347066614546437/1604942928,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:38:47 +0000 2020
,0,,47,72,,DDEEF6,1306518649533071360,Thu Sep 17 09:01:43 +0000 2020,False,False,,,1DA1F2,C0DEED,1454,1306518649533071360,,False,478,دختر ایکس,False,http://pbs.twimg.com/profile_images/1325309564049371136/w2KZNnGn_normal.jpg,,,https://pbs.twimg.com/profile_images/1325309564049371136/w2KZNnGn_normal.jpg,,🍻🥂🚭,,F5F8FA,False,True,xpilm,True,False,https://pbs.twimg.com/profile_banners/1306518649533071360/1604813397,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:38:02 +0000 2020
https://t.co/Ymu7ZlAkFt,19,,2758,1714,,DDEEF6,953637877627473920,Wed Jan 17 14:39:22 +0000 2018,False,False,Nordrhein-Westfalen,,1DA1F2,C0DEED,550,953637877627473920,,False,1728,Yasemin El-Menouar,False,http://pbs.twimg.com/profile_images/954310394797051905/BY2Km3gp_normal.jpg,,,https://pbs.twimg.com/profile_images/954310394797051905/BY2Km3gp_normal.jpg,,"Senior Expert @BertelsmannSt | Projekt-leiterin #Religionsmonitor | Twittert hier privat zu #Vielfalt, #Religion & lebendige #Werte.",,F5F8FA,False,True,YaseminMenouar,True,False,https://pbs.twimg.com/profile_banners/953637877627473920/1516208824,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/Ymu7ZlAkFt', 'expanded_url': 'https://goo.gl/H3t3sN', 'display_url': 'goo.gl/H3t3sN', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 20:37:35 +0000 2020
,0,,116,200,,DDEEF6,1272127277581697025,Sun Jun 14 11:22:44 +0000 2020,False,False,,,1DA1F2,C0DEED,2000,1272127277581697025,,False,801,𝓂ℴ𝒽𝒶𝓂𝒶𝒹 𝒶𝓂𝒾𝓃 𝒽𝒶𝓈𝒽ℯ𝓂𝒾,False,http://pbs.twimg.com/profile_images/1310290205937676291/Ep96_lyl_normal.jpg,,,https://pbs.twimg.com/profile_images/1310290205937676291/Ep96_lyl_normal.jpg,,"درد دلی کشیده ام که مپرس 
💘",,F5F8FA,False,True,aminhashemi0,True,False,https://pbs.twimg.com/profile_banners/1272127277581697025/1601232503,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:37:23 +0000 2020
,6,,4227,11987,,DDEEF6,1109738435722395648,Sun Mar 24 08:47:15 +0000 2019,False,False,Australia,,1DA1F2,C0DEED,1048,1109738435722395648,,False,522,GoofBall,False,http://pbs.twimg.com/profile_images/1298598431263346689/ZKp6rw9N_normal.jpg,,,https://pbs.twimg.com/profile_images/1298598431263346689/ZKp6rw9N_normal.jpg,,Generally Crypto Related,,F5F8FA,False,True,Goofballsss,True,False,https://pbs.twimg.com/profile_banners/1109738435722395648/1598444968,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:36:57 +0000 2020
,0,,366,2044,,DDEEF6,1297630858485080064,Sun Aug 23 20:24:59 +0000 2020,False,False,,,1DA1F2,C0DEED,105,1297630858485080064,,True,48,علی سعادتی,False,http://pbs.twimg.com/profile_images/1311728308023898118/COnHUPy7_normal.jpg,,,https://pbs.twimg.com/profile_images/1311728308023898118/COnHUPy7_normal.jpg,,,,F5F8FA,False,True,Ali_saadati99,True,False,https://pbs.twimg.com/profile_banners/1297630858485080064/1601575373,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:36:20 +0000 2020
,1,,1718,869,,DDEEF6,969332827421659142,Thu Mar 01 22:05:30 +0000 2018,False,False,Puebla .pue,,1DA1F2,C0DEED,737,969332827421659142,,False,169,@drian R@mos,False,http://pbs.twimg.com/profile_images/969433879168696321/pzPH-xg2_normal.jpg,,,https://pbs.twimg.com/profile_images/969433879168696321/pzPH-xg2_normal.jpg,,Conductor de los Hincha Melones..trabaja en ultra noticias..,,F5F8FA,False,True,adrianramosra11,True,False,https://pbs.twimg.com/profile_banners/969332827421659142/1534360360,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:35:57 +0000 2020
,16,,1982,1194,http://abs.twimg.com/images/themes/theme4/bg.gif,000000,32974319,Sat Apr 18 18:53:35 +0000 2009,False,False,DC,https://abs.twimg.com/images/themes/theme4/bg.gif,ABB8C2,000000,738,32974319,,True,548,Sarah Babbage,False,http://pbs.twimg.com/profile_images/780429329188655109/0S1ipPbW_normal.jpg,,,https://pbs.twimg.com/profile_images/780429329188655109/0S1ipPbW_normal.jpg,,,,000000,False,False,sarahbabbage,False,False,https://pbs.twimg.com/profile_banners/32974319/1450797079,000000,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:35:37 +0000 2020
,0,,37,32,,DDEEF6,1174791535747092483,Thu Sep 19 21:05:20 +0000 2019,False,False,,,1DA1F2,C0DEED,22,1174791535747092483,,False,3,The Dent Guy,False,http://pbs.twimg.com/profile_images/1301166637110960133/G24m24de_normal.jpg,,,https://pbs.twimg.com/profile_images/1301166637110960133/G24m24de_normal.jpg,,,,F5F8FA,False,True,TheDentGuy2,True,False,https://pbs.twimg.com/profile_banners/1174791535747092483/1599057354,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:34:09 +0000 2020
,0,,1757,2949,,DDEEF6,1272581537456893954,Mon Jun 15 17:28:40 +0000 2020,False,False,,,1DA1F2,C0DEED,133,1272581537456893954,,False,32,Le pompier Montag,False,http://pbs.twimg.com/profile_images/1272918176813256709/QltJ0Hrf_normal.jpg,,,https://pbs.twimg.com/profile_images/1272918176813256709/QltJ0Hrf_normal.jpg,,Dictature : un régime où l'opinion publique ne peut s'exprimer qu'en privé.,,F5F8FA,False,True,PompierMontag,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:33:30 +0000 2020
,0,,5972,815,,DDEEF6,832023363535196160,Thu Feb 16 00:26:42 +0000 2017,False,False,"London, England",,1DA1F2,C0DEED,78,832023363535196160,,False,59,Jose,False,http://pbs.twimg.com/profile_images/1264248647912493056/USP5HvPh_normal.jpg,,,https://pbs.twimg.com/profile_images/1264248647912493056/USP5HvPh_normal.jpg,,,,F5F8FA,False,True,JoseA201136,True,False,https://pbs.twimg.com/profile_banners/832023363535196160/1590255343,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:33:03 +0000 2020
,0,,10,23,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,33720048,Mon Apr 20 23:45:53 +0000 2009,False,False,"Sherman Oaks, CA",https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,59,33720048,,False,10,Jason Ryan,False,http://pbs.twimg.com/profile_images/3352172216/9b0df7004d7c179c8e9406b6fe4cd641_normal.jpeg,,,https://pbs.twimg.com/profile_images/3352172216/9b0df7004d7c179c8e9406b6fe4cd641_normal.jpeg,,,,C0DEED,False,True,Jbernz14,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:31:48 +0000 2020
https://t.co/9bmDWufNRR,1,,588,433,http://abs.twimg.com/images/themes/theme14/bg.gif,000000,52133705,Mon Jun 29 18:03:21 +0000 2009,False,False,,https://abs.twimg.com/images/themes/theme14/bg.gif,91D2FA,000000,119,52133705,,False,28,Templis,False,http://pbs.twimg.com/profile_images/789106780580241408/gEVkgzq8_normal.jpg,,,https://pbs.twimg.com/profile_images/789106780580241408/gEVkgzq8_normal.jpg,,,,000000,False,False,templis,False,False,https://pbs.twimg.com/profile_banners/52133705/1476972761,000000,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/9bmDWufNRR', 'expanded_url': 'https://www.opennerds.org', 'display_url': 'opennerds.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 20:31:32 +0000 2020
https://t.co/WSDlF2sXMU,9,,49625,54986,http://abs.twimg.com/images/themes/theme1/bg.png,000000,862193080488914944,Wed May 10 06:30:23 +0000 2017,False,False,στα μάτια ίσα. ,https://abs.twimg.com/images/themes/theme1/bg.png,981CEB,000000,2976,862193080488914944,,True,3811,Dora K. ⛵,False,http://pbs.twimg.com/profile_images/1023272288559538177/Xle1xlyR_normal.jpg,,,https://pbs.twimg.com/profile_images/1023272288559538177/Xle1xlyR_normal.jpg,," Αυτή η μέρα, που θα τα θυμόμαστε όλα αυτά και θα γελάμε, πότε...... προβλέπεται περίπου;",,000000,False,False,Dora7dkmn,False,False,https://pbs.twimg.com/profile_banners/862193080488914944/1515442588,000000,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/WSDlF2sXMU', 'expanded_url': 'https://twitter.com/search?f=tweets&vertical=default&q=from%3ADora7dkmn%20exclude%3Areplies', 'display_url': 'twitter.com/search?f=tweet…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 20:30:40 +0000 2020
,1,,644,3233,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,67369780,Thu Aug 20 17:32:42 +0000 2009,False,False,Toronto,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,277,67369780,,False,43,pawsnpose 🇨🇦,False,http://pbs.twimg.com/profile_images/1267311245239164930/Otx4ZnZ-_normal.jpg,,,https://pbs.twimg.com/profile_images/1267311245239164930/Otx4ZnZ-_normal.jpg,,"Art should comfort the disturbed and disturb the uncomfortable. Liberal supporter. Make someone smile today, and every day.",,C0DEED,False,True,BethLMPhotos,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:30:14 +0000 2020
https://t.co/QpMBE9jxrI,4,,11603,16604,http://abs.twimg.com/images/themes/theme9/bg.gif,252429,108339454,Mon Jan 25 16:44:00 +0000 2010,False,False,"Siena,Italy",https://abs.twimg.com/images/themes/theme9/bg.gif,2FC2EF,181A1E,371,108339454,,False,197,Gianni Bianciardi,False,http://pbs.twimg.com/profile_images/448132075472691200/bAemf7YA_normal.png,,,https://pbs.twimg.com/profile_images/448132075472691200/bAemf7YA_normal.png,,E ho detto tutto!,,1A1B1F,False,False,gbiancia,True,False,https://pbs.twimg.com/profile_banners/108339454/1398865190,666666,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/QpMBE9jxrI', 'expanded_url': 'http://cm04.blogspot.com', 'display_url': 'cm04.blogspot.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 20:29:37 +0000 2020
http://t.co/wsf7chQtu1,34,,3041,4916,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,65130478,Wed Aug 12 19:18:21 +0000 2009,False,True,Los Angeles,https://abs.twimg.com/images/themes/theme1/bg.png,0084B4,FFFFFF,13078,65130478,,False,4687,Substance Abuse,False,http://pbs.twimg.com/profile_images/1284006315338207235/6czYSGSU_normal.jpg,,,https://pbs.twimg.com/profile_images/1284006315338207235/6czYSGSU_normal.jpg,,Cooler heads prevail.,,C0DEED,False,False,subzandesotre,False,False,https://pbs.twimg.com/profile_banners/65130478/1550905308,333333,False,False,none,"{'url': {'urls': [{'url': 'http://t.co/wsf7chQtu1', 'expanded_url': 'http://www.substanceabusehiphop.com', 'display_url': 'substanceabusehiphop.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 20:28:10 +0000 2020
,0,,431,944,,DDEEF6,1310334332490391552,Sun Sep 27 21:44:08 +0000 2020,False,False,,,1DA1F2,C0DEED,40,1310334332490391552,,True,5,Buono laurence,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Rien et tout,,F5F8FA,False,True,LaurenceBuono,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 20:27:30 +0000 2020
